code	product_name	energy_100g	proteins_100g	fat_100g	carbohydrates_100g	sugars_100g	energy-kcal_100g	saturated-fat_100g	salt_100g	sodium_100g	fiber_100g	fruits-vegetables-nuts-estimate-from-ingredients_100g	nutrition-score-fr_100g
0008005958760	Ravioli cauliflower, red onion & peas artisan pasta	753	9	4.5	29	1	180	1.5	0.575	0.23	1	5.55555555555556	-1
0008005958807	Classic Italian Beef Bolognese	879	11	6	27	1	210	2.5	0.7	0.28	2		
0008005958876	Three Cheese & Bacon											0	
0008005958937	Ravioli shrimp & lobster	795	12	3	30	1	190	1.5	1.175	0.47	0	0	3
0008005959101	Crab & Lobster Ravioli	962	10	7	30	1	230	3.5	0.9	0.36	2	0	1
0008005959194	Spinach asiago and roasted garlic ravioli	962	11	8	27	1	230	4	1.05	0.42	3		
0008005974302	Butternut Squash Agnolotti	879	8	5	33	2	210	1.5	0.35	0.14	3		
0008005985179	Gorgonzola & Sundried Tomato												
0008005990111	Classic Basil Genovese Pesto	1813	8.3333333333333	43.333333333333	3.3333333333333	0	433.33333333333	8.3333333333333	2.75	1.1	1.6666666666667		
0008005990142	Pesto	1046	5	25	6.67	0	250	3.33	1.5825	0.633	3.3	7.69230769230769	10
0008005990173	Gorgonzola & Sweet Basil Pesto	1743	8.3333333333333	41.666666666667	3.3333333333333	0	416.66666666667	8.3333333333333	1.4583333333333	0.58333333333332	0		
0008005996014	Nuovo mac n cheesy	1088	12	8	34	9	260	3	1.825	0.73	2		
0008006050098	Balsamic vinegar of Modena	351	0.7	0	16	15	84	0	8	3.2	0.5		
0008006714402	Roasted Pumpkin Ravioli	879	8	4.5	33	2	210	1	0.4	0.16	3		
0008006758031	Wine braised short rib	795	9	4.5	29	1	190	1.5	0.65	0.26	3		
0008006758130	Ravioli	962	11	9	27	1	230	3.5	0.6	0.24	2		
0008006759106	Lobster ravioloi	962	11	7	30	1	230	3.5	0.85	0.34			
0008006759304	Butternut squash ravioli	837	9	5	30	1	200	2	0.575	0.23	3		
0008006915137	Ravioli	837	13	10	29	2	200	6	1.05	0.42	2	0	9
0008006935401	Oven Roasted Pumpkin Pasta Purse	1046	10	5	41	1	250	2.5	0.825	0.33	3	5.26315789473684	0
0008006956703	Chicken sausage & kale ravioli	795	12	7	26	1	190	3.5	1.225	0.49	2	0	3
0008006958011	Tomato, Basil & Mozzarella Rovioli	711	12	9	25	2	170	5	1.225	0.49	2	0	9
0008006958165	Roasted mushroom ravioli	837	8	7	28	1	200	4	0.425	0.17	2	0	0
0008006958554	Ravioli	837	12	10	26	1	200	5	1.7	0.68	1	0	12
0008006958752	Italian roasted vegetable ravioli	879	11	6	26	1	210	3	0.9	0.36	5	5	-3
0008006958936	Shrimp Scampi Ravioli	795	12	6	28	1	190	3.5	0.65	0.26	2	0	0
0008006974011	Ravioli	711	11	8	29	1	170	4.5	1.25	0.5	2	0	9
0008006996013	Gold Fish Shaped Ravioli!	1130	13	8	34	5	270	5	1.05	0.42	2	0	10
0008007842227	Offi Card												
0008007914139	Pumpkins and Bats ravioli	920	10	9	23	2	220	4	0.825	0.33	2		
0008007915136	Holiday Five cheese	1004	11	9	27	1	240	4	1.1	0.44	3		
0008007917123	Traditional 5 cheese ravioli	1004	11	11	25	1	240	4.5	1.075	0.43	3		2
0008007958928	Shrimp, lemon zest & garlic	962	13	6	31	1	230	3	1.775	0.71	3		
0008007995022	Italian four cheese heart shaped ravioli	1004	11	9	27	1	240	4	1.1	0.44	3		
00080084	Basse Ibanez GSR200BK Black												
00080095	Porridge Oats	1519	11.88	4.9	63.75	0.94	363	0.8	0.3	0.12			0
0008009912133	Traditional cheese chicks & bunnies ravioli	753	13	12	24	1	180	7	1.25	0.5	1	0	12
0008009935316	Sacchetti	1004	12	8	32	1	240	4.5	1.525	0.61	2	0	10
0008009950135	Mini ravioli	1172	15	11	30	0	280	6	1.025	0.41	0	0	12
0008009958223	Kale, Hummus & Chicckpea Ravioli	879	9	7	31	1	210	2.5	0.8	0.32	3	6.66666666666667	-1
0008009995020	Classic Cheese Ravioli	753	13	12	24	1	180	7	1.25	0.5	1	0	12
0008012820012	Sourdough crackers	1151	10.0000001490116	2.5000000372529	50	2.5000000372529	275	2.5000000372529			7.50000029802322		
00080156	Pain aux noix	1268	8.8000001907349	6.5	50	2.7000000476837	303	0.69999998807907	1.4	0.56			
0008017310112	Mirin type	840	0	0	40	40	200	0	1.25	0.5		0	
0008017311102	Assaisonnement Cuisson Ryori Shu Morita 1L Japon	4	0	0	0	0	1	0	0.8	0.32			
0008021200201	Pancetta	1146	18	22	0.5	0.5	274	8.5					
0008032404131	Kastanje champignons  & broccoli ovengroente	117	1.60000002384186	0.300000011920929	3.5	2.90000009536743	28	0.100000001490116			2.29999995231628		
00080422	Champions												
00080460	Rougail saucisse riz	686	5.1	7.5	19	1.9	164	2.6	0.8	0.32	1		3
00080477	Mackerel filets in tomato sauce	649	15.9	12.8	4	3.8	155	2.6	0.81	0.324		18	1
00080484	Mackerel fillets in sunflower oil	1167	20.700000762939	21.700000762939	0.5	0.5	279	4	0.63	0.252			3
00080537708015095509	Robiola	1339	6.7	32	1.3	1.3	320	21	0.78	0.312			12
00080538	Whole milk	1602	4.8	9.7	67.5	35.8	383	4.5	0.33	0.132			
00080620	Yellow & Red peppers	224	0	3.5714285714286	7.1428571428571	3.5714285714286	53.571428571429	0	0.98214285714285	0.39285714285714	3.5714285714286		
0008064009021	Chile colorado	1088	1	1	61	1	260	0	0.85	0.34	17		
0008070241293	Chocolate shake mix	653	19	7	2.70000004768372	0.899999976158142	156	5.19999980926514			4.09999990463257		
0008075404082	Ensure plus	618	6.75105485232068	4.64135021097046	20.253164556962		147.679324894515				0.421940928270042		
0008077101101	Cream dip	2188	7.02	26.32	61.4	26.32	523	10.53	1.3075	0.523	1.8	0	25
0008077101118	Meiji, yan yan crispy cracker stick, strawberry	2226	7.02	28.07	61.4	26.32	532	10.53	1.0975	0.439	1.8	0	24
0008077101132	Yam Yam Double Cream, Chocolate, Strawberry	2280	6.82	31.82	59.09	29.55	545	11.36	0.69342	0.277368	2.3	0	
0008077102115	Meiji, hello panda, choco biscuits with choco cream, double choco	2230	6.67	26.67	66.67	26.67	533	20	0.8325	0.333	6.7	0	19
0008077102122	Biscuits with choco cream	2230	6.67	30	60	26.67	533	16.67	0.9175	0.367	6.7	0	20
0008077102139	Biscuit	2230	6.67	26.67	66.67	26.67	533	13.33	0.9175	0.367	6.7	0	20
0008077102146	Hello Panda	2230	6.67	26.67	66.67	33.33	533	13.33	0.9175	0.367	6.7	0	22
0008077102207	Meiji, hello panda, biscuits with choco cream	2222	7.69	28.85	61.54	26.92	531	15.38	0.865	0.346	3.8	0	20
0008077102214	Meiji, hello panda biscuits with strawberry cream	2251	7.69	26.92	65.38	23.08	538	11.54	0.9125	0.365	3.8	0	21
0008077102238	Hello panda milk cream biscuits	481	11.6	15	74	1.8	115	5.8	1.26	0.504	1		
0008077201108	Yan Yan Cream Dip	2188	7.02	26.32	61.4	26.32	523	10.53	1.3075	0.523	1.8	0	25
000808	Hgf	25104			1550	1400	6000				100		
0008080043269	Nourishing Bidy Lotion												
0008080087928	Black pepper bath and shower gel												
0008080088383	Molton Brown Lime & Patchouli Hand Wash												
0008080089427	Purifying Conditioner With Indian Cress												
0008080089823	Purifying Shampoo With Indian Cress												
0008080089847	Shower Gel												
0008080125958	Suede Orris Bath & Shower Gel												
0008080151445	Molton Brown Heavenly Gingerlily Bath & Shower Gel												
00080842	Broccoli Florets	98	2.3529411764706	0	4.7058823529412	1.1764705882353	23.529411764706	0	58.823529411765	23.529411764706	3.5294117647059		1
0008085650035	Barre Nākd Myrtilles	1552	7.09999990463257	13	54.2999992370605	52	371	2			4.09999990463257		
00080897	Poulet Korma & Riz Pilaf	590	9.4	6	11.6	0.3	141	2.6	0.6	0.24	1.7	7	-1
00080910	Poulet Tikka Masala Et Riz Pilaf	619	8.9			0.6	148	1.6	0.63	0.252	2.7		
0008091655000	Skyr bianco	272	11	0.5	4	4	65	0.100000001490116			1		
0008092002070	Pretzel	1209	0.899999976158142	13	43		289				0.699999988079071		
00081													
0008100674411													
00081014	Mucinex DM Max Strength 1200 mg 12 hour bi layer											0	
0008107259949	Chicago Flats, Whole Grain Artisan Flatbread	1628	11.11	13.89	55.56	5.56	389	0	1.805	0.722	5.6	0	8
0008107359946	Chicago Flats, Rosemary & Sea Salt Artisan Flatbread	1628	11.11	8.33	61.11	5.56	389	0	1.32	0.528	5.6	0	0
0008107810003	Payne	1609	7.6923076923077	15.384615384615	53.846153846154	7.6923076923077	384.61538461538	0	2.4038461538461	0.96153846153844	7.6923076923077		
0008107829944	Chicago Flats, Gourmet Flatbread, Sea Salt	1628	11.11	8.33	72.22	5.56	389	0	2.5	1	0	0	15
0008112100274	100% Pure Sesame Oil, Foreway Brand Large 56 Oz Container	502	0	14	0	0	120	2	0	0			
0008112100281	100% Pure Sesame Oil	3347	0	93.333333333333	0	0	800	13.333333333333	0	0	0	0	10
0008112100298	100% Pure Sesame Oil (Foreway)	3347	0	93.33	0		800	13.33	0	0		0	
0008127000019	Extra virgin olive oil	3347	0	93.333333333333	0	0	800	13.333333333333	0	0		100	5
0008127000057	Extra Virgin Olive Oil	3347	0	93.333333333333	0	0	800	73.333333333333	0	0		0	19
0008127000101	Premium greek orzo	1494	12.5	1.79	75	3.57	357	0	0	0	3.6	0	-4
0008127000118	Premium greek mezzani	1494	12.5	1.79	75	3.57	357	0	0.0225	0.009	3.6	0	-4
0008127000514	Fancy peach slices	141	0	0	9.2436974789916	8.4033613445378	33.613445378151	0			0.84033613445378		
0008130200802	Dinkelmehl 630												
0008153													
0008155902903	Greek salad dressing & marinade	2989	0	71.4286	7.1429	0	714.2857	10.7143	4.64285725	1.8571429	0	0	
0008155902910	Salad dressing and marinade balsamic vinaigrette	2690	0	71.43	7.14	0	643	10.71	0.3575	0.143	0	0	19
0008155902927	Salad dressing & marinade	1197	0	28.57	0	0	286	3.57	1.6075	0.643	0	0	13
0008155902934	Salad dressing	1812	3.33	43.33	6.67	3.33	433	8.33	0.9575	0.383	0	0	17
0008155902972	Salad dressing and marinade	1774	3.03	39.39	15.15	12.12	424	6.06	4.6975	1.879	0	0	23
0008157323010	3/16” crinkle-cut dill chips	75	0	0	3.5714285714286	0	17.857142857143	0	3.4821428571427	1.39285714285708	0		
00081658	Cheese pizza	1088	11	9.8	31	3.3	260	3.3	0.78	0.312	1.8		
0008169500898	Croissant amande revivre	1770	26.153846153846	28.461538461538	41.538461538462	26.923076923077	423.07692307692	7.6923076923077	0.6	0.24	0.76923076923077		
0008170751449	Lentils	272	4.07	0	11.38	0	65	0	0.5825	0.233	4.1	0	-4
00082													
0008200015015	macaroni kurz												
00082056	Soupe déshydratée patate douce, curry et graine de lin	192	0.9	1.4	7	1.5	46	0.3	0.71	0.284		9.6	3
00082057	Soupe	192	0.9	1.4	7	1.5	46	0.3	0.71	0.284			
00082058	Soupe patate douce, curry, graines de lin	192	0.9	1.4	7	1.5	46	0.3	0.71	0.284			
00082060	Patate douce, curry et graines de lin												
00082061	Royco Patate douce curry graines de lin	192	0.9	1.4	7	1.5	46	0.3	0.71	0.284			
00082062	Royco patate douce curry grain de lin	192	0.9	1.4	7	1.5	46	0.3	0.71	0.284			
0008222017721	Après dîner												
00082240	Crème à la vanille de madagascar	1310	2.1	29	11	11	313	21					
0008229101003	Old-Fashioned Nutty Dunkers	1922	2.7	21.62	54.05	40.54	459.46	5.41	1.6476	0.65904	2.7	0	24
0008229101010	Old-fashioned glazed dunkers, glazed	1582	2.7	16.22	56.76	32.43	378	6.76	1.0125	0.405	0	0	21
0008229101034	Old-fashioned nutty doughnut holes, old-fashioned	1720	6.13	18.4	55.21	30.67	411	6.13	0.925	0.37	2	0	19
0008229101041	Old-fashioned glazed doughnut holes, glazed	1590	2.72	19.02	54.35	35.33	380	5.43	0.8825	0.353	0	0	19
0008229101119	Old-Fashioned Chocolate Dunkers	1969	8.82	14.71	76.47	41.18	470.59	11.76	1.6958	0.67832	2.94	0	28
0008229101126	Chocolate Bites	1841	2.05	26.98	58.65	43.4	440	12.32	0.77	0.308	0	0	27
0008229101133	Bill Knapp's, Old-Fashioned Cinnamon-Sugar Doughnut Holes	1293	4.41	8.82	55.11	26.46	309	2.2	1.2675	0.507	3.1	0	12
0008229101157	Old-fashioned cinnamon-sugar dunkers	1377	5.88	8.82	58.82	29.41	329	2.94	1.3525	0.541	2.9	0	15
0008229101171	Maple glazed doughnut holes	1720	2.93	20.53	58.65	38.12	411	5.87	0.9525	0.381	0	0	22
0008229101294	Bill Knapp's shortbread crumb holiday dunkers												
0008229101317	Bill knapp's nutty dunker doughnuts	1696	5.4054054054054	18.918918918919	54.054054054054	29.72972972973	405.40540540541	6.7567567567568	0.91216216216215	0.36486486486486	2.7027027027027	0	19
0008229101324	Bill knapp's old fashioned cinnamon sugar dunker doughnuts	1583	2.7027027027027	16.216216216216	56.756756756757	32.432432432432	378.37837837838	6.7567567567568	1.0135135135135	0.4054054054054	0	0	21
0008229101348	Old-fashioned double glazed dunker doughnuts, double glazed	1598	2.94	13.24	61.76	41.18	382	5.88	0.8825	0.353	0	0	21
0008229101355	Dunker doughnuts	1598	2.94	13.24	61.76	41.18	382	5.88	0.8825	0.353	0	0	21
0008229101393	Old-fashioned chocolate dunker doughnuts, chocolate	1845	2.94	26.47	58.82	44.12	441	11.76	0.7725	0.309	2.9	0	24
0008229101409	Cinnamon-apple dunkers	1920	2.7	27.03	54.05	35.14	459	13.51	0.675	0.27	2.7	0	22
0008229101522	Old-fashioned cinnamon-sugar doughnut holes	1628	3.07	14.31	63.39	40.9	389	6.13	0.895	0.358	0	0	22
0008229105506	Cornbread toaster top	1753	4.65	20.93	51.16	25.58	419	3.49	0.8725	0.349	0	0	16
0008229105513	Blueberry toaster top, blueberry	1460	4.65	16.28	44.19	18.6	349	2.33	0.815	0.326	0	2	13
0008229105537	Blueberry toaster tops	1168	4.6511627906977	13.953488372093	37.209302325581	18.604651162791	279.06976744186	2.3255813953488	0.7267441860465	0.2906976744186			
0008229105544	Bill knapp's cornbread toastertop	1557	4.6511627906977	18.604651162791	44.186046511628	20.93023255814	372.09302325581	2.3255813953488	0.78488372093023	0.313953488372092	0		
0008229105605	Cornbread toaster tops	10	4.6511627906977	18.604651162791	44.186046511628	20.93023255814	2.3255813953488	2.3255813953488	0.78488372093023	0.313953488372092			
0008229106008	Old-fashioned cinnamon-raisin iced bread, cinnamon-raisin	1393	6.67	3.33	75.56	37.78	333	11.11	0.89	0.356	2.2	0	23
0008229106015	Old-fashioned cranberry-cherry iced bread, cranberry-cherry	1393	6.67	3.33	71.11	33.33	333	11.11	0.945	0.378	2.2	0	23
0008229106022	Old-fashioned cranberry-orange iced bread, cranberry-orange	1393	6.67	2.22	71.11	35.56	333	0	0.945	0.378	2.2	0	13
0008229106084	Bill Knapp's, Iced Toaster Bread, Cinnamon Raisin	1343	7.14	3.57	71.43	32.14	321	0	0.715	0.286	0	0	14
0008229106091	Bill Knapp's, Iced Toaster Bread, Cranberry Cherry	1343	7.14	3.57	64.29	25	321	0	1.0275	0.411	0	0	13
0008229106107	Bill Knapp's, Iced Toaster Bread, Cranberry-Orange	1343	7.14	7.14	57.14	21.43	321	0	0.9375	0.375	0	0	12
0008229107005	Classic 7'' Chocolate Cake	1079	3.91	5.47	46.09	25.78	258	1.56	1.29	0.516	1.6	0	13
0008229107012	Old-fashioned white layer celebration cake, white layer	1602	3.12	19.53	49.22	39.06	383	7.03	0.6825	0.273	0	0	21
0008229108040	Cinnamon Sugar Donut Holes	1626	4.0899795501022	14.314928425358	63.394683026585	40.899795501022	388.54805725971	6.1349693251534	0.920245398773	0.3680981595092			
0008229108064	Pumpkin doughnut holes	1882	2.0449897750511	26.584867075665	53.169734151329	36.80981595092	449.89775051125	14.314928425358	0.69018404907975	0.2760736196319	0		
0008229108118	Shortbread Crumb Doughnut Holes	1220	2.0833333333333	14.583333333333	58.333333333333	33.333333333333	291.66666666667	6.25	1.0416666666667	0.41666666666668	0		
00082310	Blue smoothie	1715	3.40000009536743	4.59999990463257	9.39999961853027	7.5	410	0.400000005960464			8		
00082372	Millionaire's Mini Bites	1979	3.9	20.1	68.3	43.9	472	11.4	0.475	0.19	1	0	25
00082396	Unsmoked gammon	699	16.9	11	0.2	0.2	167	3.4	1.68	0.672	0		
00082419	Salted Caramel Popcorn	2013	5.1	19.8	69.9	54.9	481	11.8	0.4	0.16	1.6	0	26
00082501	Smoked Gamon	699	16.9	11	0.2	2	167	3.4	1.98	0.792	0.2		
00082551	Twining cold infuse	0	0	0	0	0	0	0	0	0			
00082592194152	100% Juice Smoothie, Strawberry Banana	234	0.44	0	13.11	9.78	56	0	0.00508	0.002032	0	20	
00082592660152	Pure Fruit 100% Juice Smoothie, Mighty Mango	268	0.44	0	15.11	12.67	64	0	0.01016	0.004064	0	14.2857142857143	
00082592726150	Boosted 100% Juice Smoothie, Red Machine	297	0.89	2	13.11	10.67	71	0.22	0.01778	0.007112	1.3	12.5	
00082723	Yellow Flesh Nectarines												
0008273000253	Soy Milk	310	2.11	2.11	11.05	8.42	74	0.53	0.21336	0.085344	0	0	0
0008274000061	Original craft ginger beer, original	172	0	0.56	9.86	9.86	41	0.56	0.0025	0.001	0.3	0	13
0008274000078	Reed's extra craft ginger beer	14	0	0	9.8591549295775	9.8591549295775	3.3802816901408	0	0.0035211267605635	0.0014084507042254	0	0	8
0008274000085	Spiced apple Brew	188	0	0	11.6	11.6	45	0	0	0			
0008274000092	Premium Ginger Brew	165	0	0	9.8591549295775	9.0140845070423	39.43661971831	0	0.02112676056338	0.008450704225352		0	
0008274000139	All natural caribbean style ginger beer	63	0	0	20.1	3.94	15	0.01	0.001	0.0004		0	6
0008274000498	Reed's, Culture Club Kombucha, Coffee	71	0	0	4.23	3.75	17		10.7442	4.29768		0	
0008274000511	Reed's, Kombucha, Lemon Ginger Raspberry	88	0	0	5.07	4.58	21		0.01	0.004		0	
0008274000528	Reed's, Culture Club Kombucha, Hibicus Ginger Grapfruit	88	0	0	5	4.58	21		0.01	0.004		0	
0008274000535	Culture Club Kombucha	88	0	0	5	4.58	21		0.01	0.004		0	
0008274000542	Culture Club Kombucha	88	0	0	5	4.58	21		0.01	0.004		0	
0008274002010	Harvest Spiced Apple Cider	167	0	0	9.6	9	40						
0008274003741	Reeds Ginger Ale	163	0	0	9.8055790363483	9.2983939137785	38.884192730347	0					
0008274004489	Original craft ginger beer, original	0	0	0.56	5.07	0	0	0.56			0.3	0	
0008274004687	Reed's strongest craft ginger beer	171	0	0.56338028169014	9.8591549295775	9.8591549295775	40.845070422535	0.56338028169014	0.0035211267605635	0.0014084507042254	0.28169014084507	0	13
0008274006544	Original all-natural ginger beer, original	172	0	0.56	9.86	9.86	41	0.56			0.3	0	
0008274006605													
0008274006612	Reed’s	0	0	0	3.3802816901408	0	0	0	0	0			
0008274006650	Reed’S Real Ginger Ale	165	0	0	9.8591549295775	9.2957746478873	39.43661971831	0					
0008274006667	Reed’s Real Ginger Ale Zero	0	0	0	12	0	0	0	0	0	0	0	0
0008274006674	Real ginger ale shirley tempting	0	0	0	100	0	0	0	0	0			
0008274006681	Real ginger ale												
0008274006759	Ginger ale with cranberry	165	0	0	9.8591549295775	9.2957746478873	39.43661971831	0			0.28169014084507		
0008274067507	Ginger ale	165	0	0	9.8591549295775	9.2957746478873	39.43661971831	0			0.28169014084507		
0008274111118	Reeds original ginger brew soda pack	607	0	2	35	35	145	2	0.0125	0.005	1	0	
0008274123456	Delicious nuggets of baby ginger root	1506	0	0	90	90	360		0	0		0	
0008274130003	Reed's, Light Ginger Ale, Extra Brew	63	0	0	3.94	3.94	15		0.0025	0.001		0	
0008274234152	Reed's ginger candy, chewy ginger candy	1745	0	0	100	50	417	0	0	0	0	0	15
0008274333336	Reed's, Ginger Ale, Premium Brew	155	0	0	9.3	9.3	37		0.0025	0.001		0	
0008274333381	Ginger Candy Sweetened With Raw Cane	4435	0	0	90	90	1060		0	0		0	
0008274444445	Extra ginger soda	171	0	0	9.8592	9.8592	40.8451	0					
0008274484847	Reeds stronger ginger beer	14	0	0.56338028169014	9.8591549295775	9.8591549295775	3.3802816901408	0.56338028169014			0.28169014084507		
0008274654004	Original non-alcoholic ginger beer, original	172	0	0.56	9.86	9.86	41	0.56			0.3	0	
0008274660005	Real ginger ale	165	0	0	9.8591549295775	9.2957746478873	39.43661971831	0					
0008274661002	Ginger Al	1	0	0	3.3802816901408	0	0.28169014084507	0	0	0			
0008274665000	Real ginger ale	165	0	0	9.8591549295775	9.2957746478873	39.43661971831	0	0	0	0.28169014084507		
0008274666007	Really real ginger ale	1	0	0	3.3802816901408	0	0.28169014084507	0	0	0			
0008274667004	Real Ginger Ale	1	0	0	3.3802816901408	0	0.28169014084507	0	0	0			
0008274668001	Real Ginger Ale Transfusion	0	0	0	3.5294117647059	0	0		0	0			
0008274883336	Reeds candy ginger crystalized	151	0	0	9	7	36	0	0	0			
000828	Vitamin B12												
00082846	Choco zero sin azucar	1640	6.41	3.41	83	0.5	392	0.41					
0008295612229	De Nigris, Vinaigre Balsamique De Modena 250ml	105	0	0	5	5	25	0	0	0			
0008295614353	De Nigris Balsamic Vinegar	418	1	50	1	1	100	5	1	0.4			
0008295615213	De nigris i fruttati balsamic fig vinegar	105	0	0	6	5	25	0	0	0	0		
0008295615268	Di Nigris, Sweet & Thicker Balsamic Glaze, Original	1255	0	0	73.33	66.67	300	0	0.1675	0.067	0	33.3333333333333	13
0008295615305	vinaigre  balsamique de modena	1255	0	0	73.3333	66.6667	300	0	0	0			
0008295616241	Balsamic vinegar of Modena	63		0		3	15	0	0	0	0	0	
0008295618306	Balsamic Vinegar of Modena	418	0	0	20	20	100	0	0	0	0		
0008295620347	Vinaigre de vin rouge	0	0	0	0	0	0	0	0	0	0		
0008295660084	De Nigris, Balsamic Glaze, Raspberry	1255	0	0	73.33	66.67	300	0	0.1675	0.067	0	0	13
0008295660107	Organic balsamic glaze	976	0	0	53.333333333333	53.333333333333	233.33333333333	0	0.16666666666667	0.066666666666668	0	39	12
0008295660725	Organic Balsamic Vinegar Of Modena	697	0	0	40	40	166.66666666667	0	0	0	0	50	9
0008295660770	Balsamic Vinegar	523	0	0	13.33	13.33	125	0	0	0	0	50	2
0008295660930	Acetificio m white balsamic condiment	0				0	0	0					
0008295660954	Ketchup												
0008295661012	White eagle, balsamic vinegar of modena	364	0	0	13.33	13.33	87	0	0	0	0	0	
0008295661036	Balsamic Vinegar Of Modena	418	0	0	20	20	100	0	0	0	0	0	
0008295661043	Alsamic vinegar	418	0	0	20	20	100	0	0	0			
0008295661050	Balsamic vinegar of modena	105	0	0	5	5	25	3.33	0	0	0	0	
0008295661074	De Nigris, Balsamic Vinegar	699	0	0	33.33	33.33	167	0	0	0	0	0	9
0008295661081	Platinum eagle balsamic vinegar of modena p i	1117	0	0	60	60	267	0	0.02	0.008	0	50	12
0008295661098	Balsamic vinegar aged	837	0	0	40	40	200	0	0	0	0	33.3333333333333	10
0008295663085	De nigris barbecue	92	0	0	5	3	22	0	0.1	0.04			
0008295663146	Original seasoned italian white wine vinegar	556	0	0	33.33	33.33	133		4	1.6		0	
0008295663160	Italian White Wine Vinegar Dressing Marinade	556	0	0	33.33	33.33	133		4	1.6		0	
0008295663177	Balsamic Vinegar Of Modena	279	0	0	13.3333	13.3333	66.6667	0	0	0		0	2
0008295663603	Natural glaze balsamic vinegar	1674	0	0	93.333333333333	86.666666666667	400	0	0	0	0		
0008295663764	Organic Apple Cider Vinegar	523	0	0	0	0	125	0	0	0	0.5	0	1
0008295663801	Fig condiment with balsamic vinegar of modena	418	0	0	20	20	100	0	0	0	0	4	5
0008295663832	De Nigris, White Wine Vinegar With Balsamic Vinegar	418	0	0	20	20	100	0	0	0	0	2	5
0008295663900	Organic apple cider vinegar	28	0	0	0	0	6.6666666666667	0	0	0		0	
0008295664754	Glaze With Balsamic Vinegar Of Modena	976	1	0	54.67	50	233.33	0	0.0169	0.00676	0	51	11
0008295664761	Glaze With Balsamic Vinegar Of Modena	976	1	0	53.333333333333	50	233.33333333333	0	0.02	0.008	0	51	11
0008295665027	Apple cider vinegar	279	0	0	13.333333333333	13.333333333333	66.666666666667	0	0	0			
0008295665102	Apple Cider Vinegar with honey & turmeric	42	0	0	2	2	10	0	0	0			
0008295665171	Premium Fig Glaze with Balsamic Vinegar of Modena	1674	0	0	86.666666666667	86.666666666667	400	0	0	0	0.5		
0008295665195	Pomegranate Vinegar	42			1	1	10						
0008295666178	Glazé classic balsamic glaze	976	0	0	53.333333333333	53.333333333333	233.33333333333	0	0	0	0		
0008295666246	Balsamic vinegar glaze	1627	0	0	88.888888888889	77.777777777778	388.88888888889	0	0	0	0.5		
0008295666413	Rose wine vinegar	1116	0	0	60	60	266.66666666667	0	0	0			
0008295666567	Condiment with Balsamic Vinegar of Modena and Fig	976	0	0	53.333333333333	53.333333333333	233.33333333333	0	0	0	0.5		
0008295816351	Balsamique vinegar of vinegar	418	0	0	20	20	100	0	0	0	0		
00083	Xanthan gum	766	5.8	0	0.1	0.1	183	0	0.05	0.02	81.9	0	-6
00083089	Dairy cream	1393	2.2	34.3	3.9	3.9	333	24.9	0.06	0.024	0.5	0	
00083115	Gaspacho l'original	188	0.8	2.6	3.9	3.1	45	0.4	0.61	0.244			2
0008312230030	COLIFLOR AJILLO	273	2.59999990463257	3.79999995231628	3.79999995231628	2.29999995231628	65.3000030517578	0.600000023841858					
00083164		586	9.3	3.8	16.2	0.5		1.4	0.6	0.24	1.5		
00083206	Kinder												
0008324019074	Eier Nudeln	1531	14	2.59999990463257	70	3	366	0.699999988079071			3.29999995231628		
00083287	Assam fine tea	4	0.1	0	0	0.2	1	0	0	0	0		2
00083324	Ceylon fine tea	4	0.1	0	0.2	0	1	0	0	0			1
0008346018352	SlimFast Original		7.69	15.4	69.2	38.5		1.92			15.4		
0008346018376	Slimfast original choclate	1770	7.6923076923077	15.384615384615	69.230769230769	38.461538461538	423.07692307692	1.9230769230769	1.2019230769231	0.48076923076924	15.384615384615		
0008346026357	Slim fast shake mix	6810	7.69	15.4	69.2	38.5	1630	7.4	0	0	15.4	0	
0008346026364	Slim fast origninal rich chocolate royal	1770	7.6923	15.3846	69.2308	38.4615	423.0769	1.9231	1.201923	0.4807692			
0008346026371	Slim fast											0	
0008346026388	Slim fast original	1770	7.6923076923077	13.461538461538	69.230769230769	42.307692307692	423.07692307692	0	1.25	0.5	15.384615384615		
0008346026395	slim fast												
0008346026524	Slimfast	1770	7.6923076923077	11.538461538462	69.230769230769	23.076923076923	423.07692307692	1.9230769230769	1.1057692307692	0.44230769230768	19.2	0	
0008346048953	Peanut Butter	1820	4.35	15.22	69.57	52.17	435	6.52	0.76	0.304	0	0	24
0008346121410	Chocolate Cookie Dough Protein Meal Bars	1611	19.23	7.69	57.69	23.08	385	4.81	0.5775	0.231	13.5	0	10
0008346121427	Slim Fast, Protein Meal Bars, Chocolate Fudge Brownie	1611	19.23	7.69	57.69	21.15	385	4.81	0.9625	0.385	17.3	0	11
0008346122202	3-2-1 Plan Shakes	268	3.39	2.03	8.14	6.1	64	0.68	0.1775	0.071	1.7	0	
0008346122219	Shake	268	3.39	2.03	8.47	6.1	64	0.68	0.18034	0.072136	1.7	0	
0008346122264	Creamy Milk Chocolate	268	3.39	2.03	8.47	6.1	64	0.68	0.1775	0.071	1.7	0	
0008346381197	Protein Meal Bar	1674	17.78	11.11	55.56	26.67	400	5.56	0.6675	0.267	13.3	0	11
0008346400010	Regal chocolaté	435	5.6	2.76	14	12.8	104	1.44	0.27	0.108			
0008346400027	Melange pour substitut de repas	531	52	1.6	23	20	127	0.4	0.355	0.142			
