code	product_name	energy_100g	proteins_100g	fat_100g	carbohydrates_100g	sugars_100g	energy-kcal_100g	saturated-fat_100g	salt_100g	sodium_100g	fiber_100g	fruits-vegetables-nuts-estimate-from-ingredients_100g	nutrition-score-fr_100g
00015509	Baguette Niçois	812	9.6	5.6	27.7	1.6	194	0.8	1.1	0.44	1.7	32.9	0
000155194	Banana whey protein	473	22	1.2	3.3	1.3	113	0.7			0.8		
000155259	Informed mass gainer	1590	30	6.6666666666667	50	1.9333333333333	380	1.4	0.18	0.072	3.0666666666667		-3
000155609	ultra fine oat	351	10	4.6	70	0.8	84	0.8	0	0	5.2		
000155693	Avena istantanea	1498	10	5.2	68	0.8	358	1			56		
00015608													
000156096													
000156247	Pure whey isolate	1506	83.333333333333	0.66666666666667	5	1.3333333333333	360	0	0.5	0.2	2		-1
000156315	Vegan all in one	1506	48.3333333333333	3.16666662693024	31.6666666666667	1.16666664679845	360	0.833333333333333			5.49999992052714		
000156441	vegan protein powder	1494	65.714285714286	6	10.285714285714	1.4285714285714	357.14285714286	1.4285714285714	1.3142857142857	0.52571428571428	6.5714285714286		0
00015691	Bagel Légume grillés	854	8.1	6.3	27.3	4.2	204	2.7	0.93	0.372	2.5	69	-1
000156915	Bulk	1548	73.333333333333	4	10	4.3333333333333	370	2.3333333333333	0.33333325	0.1333333	2.6666666666667		
000157042		1586	48	4.9	32	5	375	1.1	1.53	0.612	5.4	0	
00015707													
00015721	Baguette Brie &quot;Petit Prix&quot;	1163	12.9	11.4	33.1	1.6	278	8	1.5	0.6		0	16
00015729	Tostaditos												
0001573023014	poulet rôti cuit	456	22	2.1	0.5	0.5	109	0.5	1.8	0.72		0	
00015738	Pink salmon	394	20	1.7647058823529	0	0	94.117647058824	0.58823529411765	0.70588235294117	0.282352941176468			
000157621	Pure whey protein	1548	73.333333333333	4	10	4.3333333333333	370	2.3333333333333	0.36666675	0.1466667	2.6666666666667		
00015769	Salade Crous Bowl	448	2.3	5.2	11.5	5.1	107	0.7	0.4	0.16	2.3	87.2	-5
000157753	Pure whey isolate chocolat	1506	81	1	5	1.39999997615814	360	0.5			3.40000009536743		
000157811	Matcha green tea powder	1105	29	4	28	3.3	264	0.6			27		
000157916	Vegane protein powder	1494	65.714285714286	6	10.285714285714	1.4285714285714	357.14285714286	1.4285714285714	1.3142857142857	0.52571428571428	6.5714285714286		
0001580619002	Thé noir à la figue												
0001580640006	Thé de l'échanson												
0001580690001	Le thé de Diane												
000158118	Pure whey Protein	720	22	4	12	4.5	172	2.2	0.86	0.344	3.4		
000158158	Sunflower seeds	2686	21	60	4.5	2.6	642	7	0	0	8.9		
000158212	Protein pancake mix maple syrup	766	36	1.20000004768372	6.90000009536743	0.899999976158142	183	0.300000011920929			0.800000011920929		
000158327	Breakfast smoothie	1457	40	6.1666666666667	33.333333333333	9.1666666666667	348.33333333333	0.66666666666667	0.1	0.04	5.8333333333333		
00015851	Le saint seurin												
000158870	Collagen e Vitamin C powder	1562	93.333333333333	0	0	0	373.33333333333	0	1.2666666666667	0.50666666666668	0		
000158935	Protein pancake mix	1498	72	2.4	12	1.8	358	0.6	1	0.4	0		
000158979	Protéine pancake mix	1540	72	2.40000009536743	13.8000001907349	1.79999995231628	368	0.600000023841858			1.60000002384186		
000159004	Protein dessert mix	1540	75	3.8	8.5	4.2	368	1.5			1		
00015905	First Crush, Unsweetened Gravenstein Apple Sauce	172	0	0	10.66	8.2	41	0	0.01016	0.004064	1.6	0	
000159378239													
000159626	Pure whey protein	1576	73.333333333333	4	12	4.6666666666667	376.66666666667	2.3333333333333	0.86666675	0.3466667	3.3333333333333		
000159823	Endure intra workout	1534	53.3333333333333	0.500000019868215	36.6666666666667	1.49999996026357	366.666666666667	0.0999999977648258			1.00000003973643		
00015998	Happy pops	317	0.3030303030303	0	18.181818181818	16.666666666667	75.757575757576	0	0	0	1.5151515151515		
0001600007604	Soya rôti sale	1913	34.285714285714	22.857142857143	28.571428571429	8.5714285714286	457.14285714286	2.8571428571429	1.0714285714286	0.42857142857144	17.142857142857		
0001600007628	Noix de pin	6276	50	25	25	12.5	1500	0	0.46875	0.1875			
00016002	Yopa	335	7.5	0.1	11.1	10.7	80	0.1	0.1	0.04			
00016018	Duo de douceurs Cerise												
00016056	Whole Kernel Corn	0	0.8	0.4	7.2	1.6	0	0	0.4	0.16	0.8	0	
00016063	Pilgrim joe's, clam chowder a condensed soup	276	4.1	1.64	9.02	0.82	66	0	1.23	0.492	0.8	0	3
000160708	Pure whey protein	1590	73.333333333333	4	12	4.6666666666667	380	2.3333333333333	0.86666675	0.3466667	3.3333333333333		
00016073123454	Just Great Stuff, The Original Powdered Organic Peanut Butter	1569	33.33	12.5	41.67	25	375	0	1.905	0.762	8.3	33.3333333333333	
000160874	Complete greens												
00016094	Charlottine												
000160992	Vegan Protein Powder chocolate peanut	1494	65.714285714286	6	10.285714285714	1.4285714285714	357.14285714286	1.4285714285714	1.3142857142857	0.52571428571428	6.5714285714286		
00016100	Colossal olives with garlic	661	0	10.5263	10.5263	0	157.8947	0	3.9473685	1.5789474	10.5263		
00016117	Colossal Olives With Jalapeno Peppers	347	0	8.33	0		83		3.38582	1.354328		0	
000161276	Protein pancake mix	1523	72	2.4	13.8	1.8	364	0.6	1	0.4	1.6		
000161540	Bedtime Protein Shake	536	30	0.400000005960464	0.899999976158142	0.400000005960464	128	0.200000002980232					
000161862	Beef protein isolate 97	1703	90	2.5	6	3	407	1	0.45	0.18	0		
000161934	Farine d’avoine	1582	11	1.60000002384186	1.5		378				8.5		
000161994	Chocolate protein bites	2092	30	28	32	26	500	17	0.52	0.208	5.6		
00016209	Soy creamer												
00016254	Watercolour Pan Set												
000162570	Protéine choco cookie	1586	72	4	12	4.5	379	2.2			3.4		
00016285	Marinara Sauce	201	2.4	1.6	5.6	3.2	48	0	0.75184	0.300736	1.6	0	
0001630000019	Abricots séchés	1523	3	0.6	86	52	364	0					
0001630000026	Amandes blanches entières	2469	20	52	18	4	590	4					
0001630000033	Amandes blanches moulues	2469	21	52	18	4	590	4					
0001630000040	Amandes blanches tranchées	2469	20	52	18	5	590	4					
0001630000057	Amandes naturelles moulues	2418	20	50	20	4	578	3					
0001630000064	Amandes rôties non salées	2510	20	56	18	4	600	4	0	0			
0001630000071	Amandes naturelles entières	2418	22	50	20	3.2	578	3.4					
0001630000088	Ananas en dé	1556	0	0	92	77	372	0	0.715	0.286			
0001630000095	Avelines Blanches Entières	2644	16	62	16	4.4	632	4.2	0	0			
0001630000101	Avelines naturelles écalées	2628	15	60	16	4	628	4.4	0	0			
0001630000118	Canneberges séchées	1381	1.4	0.4	82	64	330	0					
0001630000125	Canneberges séchées à saveur d’orange	1381	1	0.4	82	64	330	0					
0001630000132	Brisures de caroube	1958	0.4	20	77	71	468	19					
0001630000149	Cerises rouges glacées	1255	0	0	75	62.5	300	0	0.125	0.05			
0001630000156	Cerises vertes glacées	1255	0	0	75	62.5	300	0	0.125	0.05			
0001630000163	Brisures de chocolat composé	1966	3.4	26	68	58	470	15.4					
0001630000170	Dattes dénoyautées	1347	2.4	0	72	70	322	0	0	0			
0001630000187	Figues entières sèches	293	1	2	18	12	70	0					
0001630000194	Mélange de fruits glacés en dés	1213	0	0	72	53	290	0	0	0			
0001630000200	Gingembre Cristallisé tranché	1481	0	1.4	88	76	354	0	0.12	0.048			
0001630000217	Graines de citrouille écalées crues	2418	30	50	10	5	578	8.6					
0001630000224	Graines de chia noire	2176	20	32	38	0	520	3					
0001630000231	Graines de lin	1883	20	40	30	1.4	450	3					
0001630000248	Graines de lin doré	2234	20	41	28	1.4	534	3.4					
0001630000255	Graines de lin moulues	2231	20	40	30	0	533.3333	3.3333					
0001630000262	Graines de millet crues	1582	11	4.2	72	0	378	0					
0001630000279	Graines de sésame blanches crues	2393	20	60	12	0	572	9	0.125	0.05			
0001630000286	Graines de sésame blanches rôties	2393	16	50	24	0	572	6.6					
0001630000293	Graines de tournesol écalées crues	2594	21	60	8.4	2.6	620	4					
0001630000309	Graines de tournesol rôties non salées	2650	23.3333	60	13.3333	6.6667	633.3333	6.6667	0	0			
0001630000316	Graines de tournesol écalées rôties et salées	2650	23.3333	60	13.3333	6.6667	633.3333	6.6667	0.9	0.36			
0001630000323	Graines de tournesol en écale rôties et salées	209	20	50	24	2.6	50	5	1.635	0.654			
0001630000347	Graines de citrouille en écale	2343	30	50	10	0	560	6					
0001630000354	Mangues tranchées	1431	4	0	84	68	342	0	0.33	0.132			
0001630000361	Noix de coco filamentées sucrées	2017	3.2	30	52	40	482	30	0.475	0.19			
0001630000378	Noix de coco séchées non sucrées	3068	6.6667	66.6667	20	6.6667	733.3333	66.6667	0.15	0.06			
0001630000385	Noix de grenoble écalées crues	2736	14	64	13	2.6	654	6					
0001630000408	Noix de Grenoble Demies	268	14	64	14	2.6	64	6					
0001630000415	Noix de grenoble en moreceaux	2736	14	65	12	2.6	654	6					
0001630000422	Noix de grenoble naturelles en écale	2580	14.3333	60	13.3333	2.3333	616.6667	5.6667					
0001630000439	Pacanes Écalées Demies	3155	9	66	12	0	754	5					
0001630000446	Pruneaux avec noyaux	1046	2.5	0	65	37.5	250	0	0	0			
0001630000453	Pruneaux dénoyautés	1146	2	1	60	37	274	0					
0001630000460	Raisins dorés	109	6	26	70	68	26	0					
0001630000477	Raisins Sultana	1255	3.2	1.6	78	58	300	0					
0001630000484	Raisins Thompson	1222	2.6	0.4	70	0	292	0					
0001630000507	Amandes rôties salées	2510	20	56	18	4	600	4	1	0.4			
0001630000514	Amandes tamari	2510	23.333333333333	52.66666730245	20	6.6666666666667	600	4.0000001589457	0.18333333333333	0.073333333333332			
0001630000521	Graines de pavot	2310	26	70	6	5.8000001907348	552	0					
0001630000538	Graines de sésame noires	2368	17	48	26.04	0.5	566	6.6					
0001630000545	Quinoa blanc	1540	14	6	64	0	368	1					
0001630000552	Noix de Brésil	2753	14.2	67	11.6	0	658	17.6					
0001630000569	Raisins de corinthe	1113	2	0.40000000596046	68	66	266	0					
0001630000576	Amandes en cubes	2502	21	52	21	4.8000001907348	598	5					
0001630000583	Pistaches brisées	2343	20	45.20000076294	27	7.6599998474122	560	6					
0001630000590	Noix de grenoble petits morceaux	2736	15.2	65.2	13.6	2.6	654	6					
0001630000606	Graines de citrouille écalées rôties salées	2510	30	46.666666666667	13.333333333333	0	600	13.333333333333	0.83333333333333	0.333333333333332			20
0001630000613	Graines de citrouille écalées rôties non salées	2510	0	46.666666666667	13.333333333333	0	600	13.333333333333	0	0			17
0001630000620	Amandes blanches en bâtonnet	2469	20	52	18	5	590	4					
0001630001047	Arachides chocolat au lait	2249	10	34.25	52.5	47.5	537.5	14.25	0.1125	0.045			
0001630001061	Granule de framboise	1548	10	0	60	40	370	0	0	0			
0001630001085	Granule d’ananas	1632	3	3.5	87	80	390	0					
0001630001108	Granule de banane	1464	0	0	80	10	350	0	0	0			
0001630001115	Granule de fraise	1464	0	0	90	40	350	0					
0001630005014	Amandes enrobées de chocolat au lait	2249	10	34.249999523163	52.5	47.5	537.5	14.249999523163	0.1125	0.045			26
0001630005021	Arachides BBQ	2385	24	48	18	5	570	7	1.725	0.69			
0001630005038	Arachides émiettées	2371	26.666666666667	50	16.666666666667	3.3333333333333	566.66666666667	6.6666666666667					
0001630005045	Arachides espagnoles rôties et salées	2427	26	50	18	4	580	7	0.95	0.38			
0001630005052	Arachides blanched crues	2371	26.666666666667	50	16.666666666667	3.3333333333333	566.66666666667	6.6666666666667					
0001630005069	Arachides en écale rôties non salées	2510	30	48	18	4	600	8	0	0			
0001630005076	Arachides jumbo rôties non salées	2427	26	50	18	4	580	7	0	0			
0001630005083	Arachides en écale rôties et salées	2231	23.333333333333	40	23.333333333333	0	533.33333333333	6.6666666666667	1.825	0.73			
0001630005090	Arachides blanches rôties et salées	2427	26	50	18	4	580	7	0.975	0.39			
0001630005106	Arachides jumbo rôties et salées	2427	26	50	18	4	580	7	0.975	0.39			
0001630005113	Arachides sucrées	2197	12.5	30	60	52.5	525	5					
0001630005120	Bananes séchées tranchées	2284	2	32	58	16	546	14					
0001630005137	Noix de cajou crues	2402	14	42	32	6	574	9					
0001630005144	Noix de cajou rôties non salées	2427	16	48	30	4	580	8					
0001630005151	Noix de cajou rôties salées	2427	16	48	30	5	580	8	1.025	0.41			9
0001630005168	Maïs à éclater	1594	11.904761904762	4.7619047619048	73.809523809524	0	380.95238095238	0.71428574266888					
0001630005175	Croustilles de maïs avec graines de lin	2218	7	36	44	1.3999999761581	530	5.1999998092652	1.065	0.426			
0001630005182	Mélange californien	1590	6	16	54	32	380	2					
0001630005199	Noix mélangées de luxe salées	2615	17.5	57.5	22.5	5	625	8.75					
0001630005205	Mélange des bois	1883	12.5	25	52.5	35	450	2.5					
0001630005212	Mélange sentier	1983	14	32	40	24	474	20					
0001630005229	Noix mélangées et arachides non salées	2510	22	54	20	4	600	8					
0001630005236	Noix mélangées et arachides salées	2510	25	55	17.5	2.5	600	8.75	0.75	0.3			
0001630005243	Pistaches rôties non salées	2231	20	46.666666666667	26.666666666667	6.6666666666667	533.33333333333	3.3333333333333	0	0			
0001630005250	Pistaches rôties salées	2351	20	45.20000076294	27.20000076294	7.5999999046326	562	5					
0001630005267	Mini bretzels en coeur	1674	10	3.3333333333333	80	0	400	0	2.6666666666667	1.06666666666668			
0001630005274	Raisins enrobés de chocolat au lait	1663	2.5	19.249999523163	57.5	40	397.5	11.499999761582	0.1125	0.045			
0001630005281	Bâtonnets de sésame	2310	10	38	45.20000076294	0.20000000298024	552	5.8000001907348	3.715	1.486			
0001630005298	Mélange de fruits tropicaux	1534	3.3333	6.6667	76.6667	56.6667	366.6667	5					
0001630007575	Arachides au miel	2092	14	22	60	44	500	4	0.25	0.1			
0001630007582	Amandes enrobées de chocolat noir	2301	7.5	35	50	50	550	20	0.125	0.05			
0001630007711	Amandes moulues extra-fine	2469	21.7	52.5	19	4.6	590	4					
0001634	Xocolata de garrofa	2008	4.3	35	43.8	22.65	480	4					
000163451506	Mix cacao protein brown	2954	35	4.6	38	7	706	2.2	0.3	0.12	9.7		
000163897	Vegan All In One	1485	48.333333333333	3.1666666666667	31.666666666667	1.1666666666667	355	0.83333333333333	1.2916666666667	0.51666666666668	5.5		
000163905	Pure whey protein	1576	76.6666666666667	4.00000015894572	9.00000015894572	4.66666658719381	376.666666666667	2.3333332935969			2.6666667064031		
000164150	Semi di Chia	1623	23	29	8.8	0.5	388	3	0	0	28		
000164649	Protein Mug Cake Mix	1573	48	5.4	32	5	376	1.6			6		
000164773	Chocolate protein bites	2092	30	28	32	26	500	17	0.52	0.208	5.6		
000164908	Bulk Whey Protein					0		0					
000165036	Pure whey isolate	1520	83.333333333333	0.66666666666667	6	1.3333333333333	363.33333333333	0	0.53333325	0.2133333	2.3333333333333		-1
000165094	Bulk pea protein isolate	1590	76.666666666667	5.6666666666667	5	1	380	1	5.66666675	2.2666667	1		13
00016513													
0001652623357	Geflügel Leberkäs	971	13	20	0.600000023841858	0.5	232	5.30000019073486					
000165476	Maltodestrina	1573	0	0	94	8.2	376	0	0	0	0		
00016571910303	Naturally Flavored Sparkling Mountain Spring Water	0	0	0	0		0		0	0		0	
00016571910310	Kevin Durant Kd 35 Limited Edition, Naturally Flavored Sparkling Water	0	0	0	0	0	0		0	0		0	
00016571940331	Coconut Pineapple Naturally Flavored Sparkling Mountain Spring Water	0	0	0	0		0		0	0		0	
00016571940348	Peach Nectarine Naturally Flavored Sparkling Mountain Spring Water	0	0	0	0		0		0	0		0	
00016571950293	Lemonade, Naturally Flavored Sparkling Mountain Spring Water	0	0	0	0		0		0	0		0	
00016571950316	Naturally Flavored Sparkling Mountain Spring Water	0	0	0	0		0		0	0		0	
00016571950842	Naturally Flavored Sparkling Mountain Spring Water	0	0	0	0		0		0	0		0	
000166218	Pea protein isolate	21	78	11	1.5	0.30000001192093	5	5.5	2.26	0.904	1		14
000166430													
000166522	Bulk	1576	73.333333333333	4	12	4.6666666666667	376.66666666667	2.3333333333333	0.86666666666667	0.346666666666668	3.3333333333333		
000166626	Vegan protéine	1552	66	6.09999990463257	10	1.5	371	1.29999995231628			6.59999990463257		
000167091	Pure whey protein vanille	1590	76.666666666667	4	9	4.6666666666667	380	2.3333333333333	0.36666666666668	0.146666666666672	2.6666666666667		1
000167102	Protein pancake mix	1523	72	2.4	13.8	1.8	364	0.6	1	0.4	1.6		
00016711	Pastis landais												
000167229	Whey Isolat					0		0					
00016740	frontera											0	
000167402	Pure whey protein	1576	73.333333333333	4	12	4.6666666666667	376.66666666667	2.3333333333333	0.86666666666667	0.346666666666668	3.3333333333333		
000167604	Pure whey isolate	1527	84	0.600000023841858	5	1.39999997615814	365				2		
000167703	Protein pancake mix	1540	72	2.29999995231628	14	1.79999995231628	368	0.5			1.5		
000167779	Brownie mix cacao protein	1393	35	4.6	38	7	333	2.2	0.3	0.12	9.7		
000167971	Micellar casein	444	25	0.600000023841858	1	0.699999988079071	106	0.400000005960464					
0001680633335	Rêverie de Ming												
000168103	Ultra fine oats	1515	10.8	5.2	68	0.8	362	1			5.6		
000168165	Natural pure whey protein	1573	75	14	10	4.5	376	2.2	0.38	0.152	2.6		
000168255	Proteine	1464	80	1	5	1.3333333333333	350	0.66666666666667	0.63333325	0.2533333	3.3333333333333		
000168275	Protein pancake mix	1523	72	2.4	13.8	1.8	364	0.6	1	0.4	1.6		
000168524	Pure whey protein	1576	73.333333333333	4	12	4.6666666666667	376.66666666667	2.3333333333333	0.86666675	0.3466667	3.3333333333333		2
000168534	Whey Protéine	1586	72	4	12	4.5	379	2.20000004768372			3.40000009536743		
000168558	Complete food shake	1674	30	12	37	2.29999995231628	400	2.5			9.60000038146973		
000168563	BULK	1674	30	12	37	2.3	400	2.5	0.55	0.22	9.6		
000168568	Micellar casein	1303	71.428571428571	1.7142857142857	2.8571428571429	2	311.42857142857	1.1428571428571	0.25714275	0.1028571	0		
0001686000001	Rasberry wafers	2041	36.585365853659	21.951219512195	31.707317073171	14.634146341463	487.80487804878	14.634146341463	0.57926829268293	0.231707317073172	0		
000168641	Vegan all in one	1457	48.333333333333	3.1666666666667	31.666666666667	1.1666666666667	348.33333333333	0.83333333333333	0.51666666666668	0.206666666666672	5.5		
0001686413511	Haribo, happy cola candy	1406	4.7	0.2	77.5	55.5	336	0.2	0.05	0.02	0.1	0	14
0001687000000	Raspberry Wafers	2041	36.585365853659	21.951219512195	31.707317073171	14.634146341463	487.80487804878	14.634146341463	0.57926829268293	0.231707317073172	0		
00016872	Sunridge, zen party mix	2230	16.67	36.67	36.67	3.33	533	5	1.5825	0.633	6.7	20	
000168769	Vegan protein powder	1494	65.714285714286	6	10.285714285714	1.4285714285714	357.14285714286	1.4285714285714	1.31428575	0.5257143	6.5714285714286		
0001690000004	Astragalus Membranaceus	1184	18.31	2.52	28.07	12.27	283	0.78	0.11	0.044			
000169015308													
0001691000003	High protein Orzo	1534	60	5	20	0	366.66666666667	1.6666666666667	2.5	1	6.6666666666667		
0001692000002	High protein brown bread	1076	21.428571428571	12.857142857143	21.428571428571	1.4285714285714	257.14285714286	1.4285714285714	1.2857142857143	0.51428571428572	12.857142857143		
00016922	آق مامت												
000169243	Elevate pre workout	1496	54.545454545455	0.60606060606061	33.333333333333	0.81818181818182	357.57575757576	0.3030303030303	0.18181825	0.0727273	1.6060606060606		
000169245286	Duché Organic												
000169376	Llet avena	209	1.3	0.8	9.3	5.9	50	0.1					
00016940	Popcorn	2071	5.8	23.8	60.5	25.6	495	1.8	0.1	0.04	7.7		7
000169921	Collagen coffee	1573	72	4	9.6	0	376	4	2.6	1.04	2.8		
00017000	Barre repas vanille choco pecan	1502	23	16	32	13	359	6.6			15		
0001700000000	Lemon Raspberry Shake or Pudding Mix	1395	50	5	30	10	333.33333333333	0	2.0833333333333	0.83333333333332	16.666666666667		
0001701444445	Mocha	1494	53.571428571429	5.3571428571429	28.571428571429	10.714285714286	357.14285714286	0	2.3214285714286	0.92857142857144	10.714285714286		
0001702000008	Orange Creamsicle Shake/Pudding	1443	51.724137931034	5.1724137931034	31.034482758621	10.344827586207	344.8275862069	0	2.1551724137931	0.86206896551724	13.793103448276		
000170260	Végane protéine	1554	65.7142857142857	5.99999972752162	10.2857140132359	1.42857142857143	371.428571428571	1.42857142857143			6.57142843518938		
000170461	BULK PURE WHEY PROTEIN	1590	73.3333333333333	4.00000015894572	11.9999996821086	4.66666658719381	380	2.3333332935969			3.33333333333333		
000170965	Breakfast Smoothie	1485	39	6.2	33	9.1	355	0.6			5.8		
0001710000007	Chaga Mushroom												
000171156	Pure whey protein	2789	23.333333333333	13.333333333333	12	4.6666666666667	666.66666666667	2.3333333333333	0.86666675	0.3466667	3.3333333333333		
000171613	Bulk	1523	72	2.4	13.8	1.8	364	0.6	1	0.4	1.6		
000171919	Bulk pure whey protein	473	23	1.20000004768372	2.70000004768372	1.39999997615814	113	0.699999988079071			0.800000011920929		
0001720000004	Algarroba cruda	1268	4.9400000572205	0.34000000357628	52.759998321533	31.110000610352	303	0.10000000149012	0.062	0.0248			
000172097	Complete food shake												
000172124	collagen mocha	1523	76	4	6.4	5.2	364	3.2	0.4	0.16	5.6		
000172185	Vegan protein powder	1552	66	6.1	10	1.5	371	1.3			6.6		
000172206	Bulk clear whey isolate	1439	80	0.720000028610229	4.80000019073486	0.400000005960464	344	0.400000005960464			1.60000002384186		
000172327	Matcha green tea powder	33	29	4	28	3.3	8	0.6			27		
000172329	Organic maca powder	1284	15	0.800000011920929	49	29	307	0.200000002980232			22		
000172904	Gourmet vegan protein	1540	66	5.09999990463257	11	2.70000004768372	368	1.10000002384186			7.09999990463257		
000173	BIO CHLORELLA		57.7	6.7		3.7						0	
0001730000001	Maqui berry	1582	7.1	9.5	54.4	37.6	378	1.5	0	0			
000173117	Pure Whey  Protein	1586	72	4	12	4.5	379	2.20000004768372			3.40000009536743		
000173182	Complete food shake	1674	30	12	37	2.3	400	2.5	0.55	0.22	9.6		
000173209	Complete fruits	0	4	12	73	24	0	0.5	5	2	19		
00017329	Cranberries												
000173515	Breakfast smoothie	1457	40	6.1666666666667	33.333333333333	9.1666666666667	348.33333333333	0.66666666666667	0.1	0.04	5.8333333333333		
000173580	Pure whey protein	1618	76.666666666667	7	4	4	386.66666666667	2.6666666666667	0.36666666666668	0.146666666666672	0		
000173865	Sunflower seeds	2686	21	60	4.5	2.6	642	7	0	0	8.9		
000173882	Protein pancake mix	1540	72	2.3	14	1.8	368	0.5			1.5		
0001740000008	Psyllium	1577	0	0	88.800003051758	0	377	0	0	0			4
000174097	Pure Whey Protein Salted Caramel	1561	73	4	10	4.5	373	2.20000004768372			2.59999990463257		
000174190503	Topping al cioccolato	1088	0	0.9	100	52	260	0	0.5	0.2	10		
000174313	Caséine micellaire vanille	1520	83.333333333333	2	3.3333333333333	2.3333333333333	363.33333333333	1.3333333333333	0.3	0.12	0		
000174548	clear vegan protein	1433	75	0.4	8.8		337	0.2	4.4	1.76		0	
00017473													
000174953	Whey Protein Peaches and Cream	1577	73	4	11	4.5	377	2.20000004768372			2.59999990463257		
0001750000005	Pasta de Cacao en Obleas	2615	14.5	53	17.25	3	625	32.3	0.1	0.04			
000175061	Ultra fine Oats	1523	11	8	62	1.6	364	1.6			8.6		
000175457	Pure whey chocolate peanut	1576	73.333333333333	4	12	4.6666666666667	376.66666666667	2.3333333333333	0.86666666666667	0.346666666666668	3.3333333333333		
0001755029520	Plat Chaud Tian de legumes	351	3.1	3.7	9.6	2.4	84	0.8	0.4	0.16			
0001757016092	Weinrich's, finest milk chocolate	2293	7.14	35.71	50	45.24	548	14.29	0.2075	0.083	4.8	0	21
000176165	Pure whey protein	1590	73.333333333333	6.6666666666667	12	4.6666666666667	380	2.3333333333333	0.86666675	0.3466667	3.3333333333333		
00017619	Chilli con Carne	498	5.5	2.7	18	1.5	119	1	0.45	0.18			-1
000176562	Vegan protein powder	1326	66	6.09999990463257	10	1.5	317	1.29999995231628			6.59999990463257		
000176576	Bulk Pure whey protein	1576	73.333333333333	4	12	4.6666666666667	376.66666666667	2.3333333333333	0.86666675	0.3466667	3.3333333333333		
000176626	Pea protein isolate	1618	80	6	3	0	386.66666666667	1	1.9	0.76	4		8
000176789	Bulk Protein pancake Mix	1531	72	2.40000009536743	13.8000001907349	1.79999995231628	366	0.600000023841858			1.60000002384186		
000177													
00017701	Jus de pommes bio												
000177032	Micellar casein	1478	83.3333333333333	2.00000007947286	3.33333333333333	2.3333332935969	353.333333333333	1.33333335320155					
000177059	Proteine in polvere	1562	73.333333333333	4	11	4.3333333333333	373.33333333333	2.3333333333333	0.36666666666668	0.146666666666672	2.6666666666667		
000177073	Mass Gainer	2109	40	8.9	50	1.7	504	4.2	0.7	0.28	5.9		8
00017718	Coffee Mate Original 311.8g											0	
000177458	Glucomannam powder	782	0.6		2.1		187				88		
0001780000006	Bayas de Goji	1423	14.1	1.8	64.4	54.6	340	0.2	0	0			
000178060	Micellar Caseine	1562	86.666666666667	1.6666666666667	3	3	373.33333333333	1	0.3	0.12	0		
00017808	Jamaica Blue Mountain Coffee Roasted And Ground												
00017817													
000178182	Bulk ultra fine oats	1523	11	8	62	1.6	364	1.6			8.6		
000178301	Psyllium	209	5	0	5	0	50	0	0.5	0.2	80		-6
000178783	Pure whey isolate												
000178890	Whey protein	1590	73.333333333333	4	12	4.6666666666667	380	2.3333333333333			3.3333333333333		
000178973	Pure whey isolate	1506	86.666666666667	0.66666666666667	2	2	360	0	0.5	0.2	0		1
000179383	Ultra fine oats												
000179692	Bulk chocolate	1674	30	12	37	2.3	400	2.5	0.55	0.22	9.6		
000179801	Protein pancake mix	1523	72	2.4	13.8	1.8	364	0.6	20	8	1.6		
000179832	Protein pancake mix	1523	72	2.4	13.8	1.8	364	0.6	1	0.4	1.6		
00017992	Peach Jam	1046	0	0	62.5	56.25	250	0	0	0			
000179925	Protein porridge	1506	29.333333333333	6.2666666666667	46.666666666667	1.3333333333333	360	1.2	0.36	0.144	6.5333333333333		
000180655	Ultra fine oats	1523	11	8	62	1.6	364	1.6			8.6		
00018097	Salade Mac											0	
00018142	Coffee mate Italian sweet cream											0	
000181471	Pure whey protein	1562	73.333333333333	4	11	4.3333333333333	373.33333333333	2.3333333333333	0.36666666666668	0.146666666666672	2.6666666666667		
00018166	Ultimate Crumpets	690	5.9	0.6	33.1	1.5	165	0.1	1.2	0.48	1.9	0	3
000181754	Pure whey protein	1562	73.333333333333	4	11	4.3333333333333	373.33333333333	2.3333333333333	0.36666666666668	0.146666666666672	2.6666666666667		0
00018180													
0001818000091	premium mango black tea	0	0	0	0	0	0	0	0	0	0		
0001819000052	Vanilla Flavored Black Tea	0	0	0	0	0	0	0	0	0			
0001819000090	Jasmine Green Tea	0	0	0	0	0	0	0	0	0	0		
00018197													
0001820000058	Mint green tea	0	0	0	0	0	0	0	0	0	0		
0001820000089	Golden Oolong Tea	0	0	0	0	0	0	0	0	0	0		
0001820000096	English breakfast tea	0	0	0	0	0	0	0	0	0	0		
00018210	Carrot & coriandre soup	126	0.3	1.4	3.6	2.7	30	0.8	0.63	0.252	1		1
0001821000071	Earl Grey Tea	0	0	0	0	0	0	0	0	0	0		
000182496	Pure whey protein	1576	76.666666666667	4	9	9	376.66666666667	2.3333333333333	0.36666675	0.1466667	2.6666666666667		
00018265	Sunridge, energy power mix	1464	7.5	17.5	42.5	32.5	350	7.5	0.28	0.112	5	0	
000182866	Soya protein isolate	1464	83.333333333333	0.66666666666667	2.6666666666667	0.66666666666667	350	0.33333333333333	2.7666666666667	1.10666666666668	2.3333333333333		
000183174													
00018319	Sunridge, organic quinoa coconut granola with mango	1674	10.91	10.91	69.09	27.27	400	2.73	0.0225	0.009	9.1	0	
